Energy Term,rho,p-value1,r,p-value2,r2,MSE,RMSE,SD
v_Elec_Tanh_-17.834875_72.1_5.631_0.003167,0.056670951521514704,0.5813924296615216,0.03005087673207374,0.7701367720776116,0.0009030551923662908,62.704909411094796,7.918643154675856,2.040151698570615
v_Elec_Tanh_-17.834875_72.1_5.631_0.003627,0.08619323627979303,0.4012090914348785,0.02595723904611593,0.8007492692052494,0.0006737782588972054,55.80813230171938,7.470484074122599,1.2816401156537658
v_Elec_Tanh_-17.834875_72.1_6.70745_0.001787,0.1022102264070015,0.31914518890598775,0.07445941756969514,0.468549877375607,0.005544204864818225,437.64364198034934,20.919934081644456,19.855049411321698
v_Elec_Tanh_-17.834875_72.1_6.70745_0.002247,0.04342208653533856,0.6727964027801838,0.03749770574847858,0.7153724923192853,0.0014060779363994833,70.12784559544461,8.374237015719379,4.257862439354053
v_Elec_Tanh_-17.834875_72.1_6.70745_0.002707,-0.014504712734245436,0.8878617788545351,-0.030450900864745545,0.7671633538694569,0.000927257363474561,179.65562604817728,13.403567661192945,12.099316608112842
v_Elec_Tanh_-17.834875_72.1_6.70745_0.003167,-0.07267479141052349,0.47930488257977877,-0.007163314754415904,0.9444827779835901,5.1313078270832586e-05,59.35765545573915,7.704391958859515,1.1046848538232341
v_Elec_Tanh_-17.834875_72.1_6.70745_0.003627,-0.17737041283726426,0.08220037608892222,-0.12292060001680712,0.2303381644353641,0.015109473908491882,56.052639609185015,7.486831079247415,0.5813561912944021
v_Elec_Tanh_-17.834875_72.1_7.7839_0.001787,0.05072046873616015,0.6217436934731435,0.21906840236201897,0.031094332454428608,0.04799096491344744,1441.8539979589461,37.97175263217312,36.618487225503266
v_Elec_Tanh_-17.834875_72.1_7.7839_0.002247,0.027102640929537486,0.7921512969612908,0.21919489471488743,0.030994804465410378,0.04804640186907058,925.9766141321719,30.429863853329543,29.095244482260682
v_Elec_Tanh_-17.834875_72.1_7.7839_0.002707,0.09401105288950194,0.3597040965926933,-0.005157072613132847,0.9600162750814716,2.659539793712485e-05,54.52643343014209,7.384201610881307,1.5462138170345687
v_Elec_Tanh_-17.834875_72.1_7.7839_0.003167,-0.0907103431013826,0.3768931731599662,-0.13959666252141256,0.17265191526197785,0.01948722818711715,58.498511974235306,7.648431994483269,0.6130014190934687
v_Elec_Tanh_-17.834875_72.1_7.7839_0.003627,-0.0943595342017934,0.3579180423029642,-0.022142080194076045,0.8295540584890158,0.0004902717153208947,56.3491647206155,7.5066080702681885,1.4230347994933326
v_Elec_Tanh_-17.834875_74.2_3.4781_0.001787,-0.020566972544297246,0.8415146881236788,-0.09365073076450077,0.3615566200879225,0.00877045937272501,56.25566593656511,7.500377719592868,1.4875428610416594
v_Elec_Tanh_-17.834875_74.2_3.4781_0.002247,0.04027260448651555,0.6953122417672728,0.057144699953409796,0.5782323366370984,0.0032655167327652335,90.37567471001779,9.506612157336482,6.6867298035530665
v_Elec_Tanh_-17.834875_74.2_3.4781_0.002707,0.08630501330449031,0.4005964258881838,-0.021449719868158443,0.8348069013678501,0.0004600904824224711,57.661232839680565,7.593499380370066,0.833204462864797
v_Elec_Tanh_-17.834875_74.2_3.4781_0.003167,-0.04857040479051271,0.6366122789983281,-0.04129787784277949,0.68795226192755,0.0017055147143171371,56.1381071401958,7.492536762685639,0.18296888961979638
v_Elec_Tanh_-17.834875_74.2_3.4781_0.003627,-0.0456050260764852,0.6573566791466187,0.13262015277573022,0.1953365379401786,0.017588104922258024,56.948619004069684,7.546430878506056,0.25794538298779457
v_Elec_Tanh_-17.834875_74.2_4.55455_0.001787,0.15273344157016647,0.13529930767998288,0.20577495912025554,0.043169107321089514,0.04234333380094284,71.33684480713927,8.44611418388002,4.236692055472057
v_Elec_Tanh_-17.834875_74.2_4.55455_0.002247,0.10224967712160053,0.31895745216200133,-0.013366756000607775,0.8966088030691968,0.00017867016597978395,942.2715232752042,30.696441540921388,30.53447631135997
v_Elec_Tanh_-17.834875_74.2_4.55455_0.002707,-0.011795763665111657,0.9087045347519209,-0.08093816864009833,0.430633086327612,0.006550987142812996,57.25494772021465,7.566699922701749,2.1939930419164257
v_Elec_Tanh_-17.834875_74.2_4.55455_0.003167,0.13714383418444756,0.18039529500366586,0.09648047725101495,0.34716646110228455,0.009308482490583614,59.38724841170133,7.7063122446278625,1.3325313982599047
v_Elec_Tanh_-17.834875_74.2_4.55455_0.003627,-0.17914569499422084,0.07913265845873514,-0.049175159595329504,0.632415229031671,0.0024181963212261274,56.73381928159766,7.532185558096512,0.5212240243296992
v_Elec_Tanh_-17.834875_74.2_5.631_0.001787,0.24750720827524977,0.014516561268484064,0.16661678877693412,0.10286177489176421,0.027761154302337478,82.92989986687945,9.106585521856116,6.3128000601653325
v_Elec_Tanh_-17.834875_74.2_5.631_0.002247,-0.07835569431278462,0.445532682102867,0.016303891211067234,0.8740599924309195,0.0002658168686223154,61.91403602432074,7.8685472626349995,2.54893009518543
v_Elec_Tanh_-17.834875_74.2_5.631_0.002707,-0.03666943921980363,0.7213986074441359,-0.019142722063392837,0.8523609345509362,0.0003664438079963069,57.0002691801868,7.549852262143068,0.5349812508780194
v_Elec_Tanh_-17.834875_74.2_5.631_0.003167,0.07903950669916791,0.44155953476798426,0.10080063580283231,0.32589978574451484,0.01016076817825524,57.351159263136154,7.573054817122094,0.8126992752762401
v_Elec_Tanh_-17.834875_74.2_5.631_0.003627,0.16299062736591574,0.11067916382626218,0.052180236878880355,0.611734222553188,0.0027227771207360657,55.687078504108456,7.462377536958878,1.3482371099243602
v_Elec_Tanh_-17.834875_74.2_6.70745_0.001787,-0.007646863513113074,0.9407417455545454,-0.06594863905134447,0.5210044367466786,0.004349222992724517,60.36237100926009,7.769322429225092,2.2747586000735676
v_Elec_Tanh_-17.834875_74.2_6.70745_0.002247,-0.08455603162393305,0.4102461220998106,-0.06251677442523138,0.5429670650140149,0.003908347084535264,59.83582990547835,7.7353622995615625,1.9460065911947166
v_Elec_Tanh_-17.834875_74.2_6.70745_0.002707,-0.009178866263375624,0.9288981036158673,-0.011975935753158796,0.9073162028995244,0.00014342303716378713,57.3277097786802,7.571506440509722,0.6172535871448501
v_Elec_Tanh_-17.834875_74.2_6.70745_0.003167,-0.11252001315554948,0.2725031057348174,-0.10575326807137496,0.30256852950913493,0.011183753707776094,67.30016716554579,8.203667909267525,3.0180870386320104
v_Elec_Tanh_-17.834875_74.2_6.70745_0.003627,-0.002235540493945353,0.9826616444326557,0.05961584317122038,0.5618791056437266,0.0035540487570155438,55.7886481130491,7.4691798822259665,0.2645507080176822
v_Elec_Tanh_-17.834875_74.2_7.7839_0.001787,0.01148673306741921,0.9110864339861744,0.05727706741420848,0.5773508152378315,0.003280662451571783,101.37233274765929,10.068382826832682,6.975050834295246
v_Elec_Tanh_-17.834875_74.2_7.7839_0.002247,-0.12880000804675154,0.20863321295286244,-0.1437446707674587,0.16011813084114576,0.020662530374045095,68.93917781682644,8.302961990568573,3.5436976549292813
v_Elec_Tanh_-17.834875_74.2_7.7839_0.002707,-0.0030640055005251013,0.976237870831785,-0.06610960556064653,0.5199854787562966,0.0043704799473842666,58.847801945810424,7.671232100895555,0.7563380252642566
v_Elec_Tanh_-17.834875_74.2_7.7839_0.003167,-0.0012558477480693012,0.9902594073954964,-0.06979098890693775,0.49696061479075176,0.004870782132608308,180.2345287699186,13.425145391016017,10.243745862258178
v_Elec_Tanh_-17.834875_74.2_7.7839_0.003627,0.12357936348147915,0.22783051809882474,0.13208111482318222,0.19717476685558843,0.017445420892934646,56.68901100448196,7.529210516679817,0.3458019215495317
v_Elec_Tanh_-17.834875_76.3_3.4781_0.001787,-0.10591859357931084,0.30180904880335635,-0.05807789925170952,0.5720308834942204,0.0033730423814917207,59.43411101929583,7.709352178963925,0.9652689596915943
v_Elec_Tanh_-17.834875_76.3_3.4781_0.002247,-0.17248509934608366,0.0911339464195631,-0.06393767396498008,0.5338190587850078,0.004088026152052092,58.13347242882124,7.624530964513243,0.6479148160498194
v_Elec_Tanh_-17.834875_76.3_3.4781_0.002707,0.09863993673578877,0.3364297933719551,-0.005800752631566632,0.9550306213274294,3.36487310926272e-05,56.39140799760823,7.509421282469657,0.30685370050198246
v_Elec_Tanh_-17.834875_76.3_3.4781_0.003167,0.0020908878737488893,0.9837833807307236,0.08320777241495345,0.4177768279721302,0.006923533390258687,59.835293005466184,7.735327595226086,1.2426651011195822
v_Elec_Tanh_-17.834875_76.3_3.4781_0.003627,-0.10265075938669074,0.3170528347131198,-0.06298884884734936,0.5399192595243502,0.003967595079114225,56.44634007542106,7.5130779362003866,0.044469033624931896
v_Elec_Tanh_-17.834875_76.3_4.55455_0.001787,-0.17859996010893417,0.08006578382829828,-0.10029408875425937,0.32834927750500414,0.010058904239047255,259.6953417537454,16.115065676370836,14.495948156016643
v_Elec_Tanh_-17.834875_76.3_4.55455_0.002247,0.15865104876002184,0.12063269910014288,0.07070753241925372,0.49131248567936425,0.004999555140819816,59.324098539776095,7.702213872632731,0.8930477412823672
v_Elec_Tanh_-17.834875_76.3_4.55455_0.002707,0.015970964293509596,0.8766112130422512,-0.09609272377097546,0.3491168182885081,0.009233811561724991,59.01448650171492,7.68208868093274,1.020600717589678
v_Elec_Tanh_-17.834875_76.3_4.55455_0.003167,0.1836233511012114,0.0718011225911208,0.097435137534409,0.34239377299115015,0.009493606026349197,63.55227453474782,7.971968046520748,2.5764025156646717
v_Elec_Tanh_-17.834875_76.3_4.55455_0.003627,0.1360129136992752,0.18404981308960752,0.11699826391786755,0.25375097211913805,0.013688593759794988,56.75729476088075,7.533743741386532,0.43549766606840323
v_Elec_Tanh_-17.834875_76.3_5.631_0.001787,0.08820522272434383,0.39026598293508397,-0.014735663634263124,0.886088155083177,0.0002171397827421447,63.31230812495338,7.9569031742854195,3.5894315350560175
v_Elec_Tanh_-17.834875_76.3_5.631_0.002247,0.13818270300222218,0.17708524138178933,0.05087417424551436,0.6206864589799418,0.002588181605162957,55.3878206055926,7.442299416550815,1.8187449886155327
v_Elec_Tanh_-17.834875_76.3_5.631_0.002707,-0.029403932614481227,0.7749525983196612,0.0707197638465984,0.49123734054342866,0.005001284998518645,56.23091927474918,7.4987278437578455,0.7617437168230901
v_Elec_Tanh_-17.834875_76.3_5.631_0.003167,0.04985255301498137,0.6277278633655424,0.015670555537734974,0.878914330834965,0.00024556631086123623,93.49255283829945,9.669154711674617,7.235359641869151
v_Elec_Tanh_-17.834875_76.3_5.631_0.003627,-0.010493890083343482,0.918744137236685,-0.017316664485998574,0.8663071309847428,0.00029986686892064424,55.54916811044469,7.45313142983838,0.440847822108268
v_Elec_Tanh_-17.834875_76.3_6.70745_0.001787,-0.013538170226569063,0.8952903918839356,-0.09681997251978629,0.3454644511760067,0.009374107078732171,68.11703184636241,8.253304298665014,2.54642954499854
v_Elec_Tanh_-17.834875_76.3_6.70745_0.002247,-0.10027056627254892,0.3284633091035841,-0.03850785014602362,0.7080467019101422,0.0014828545228686113,64.6655090418388,8.04148674324834,3.1586519234886916
v_Elec_Tanh_-17.834875_76.3_6.70745_0.002707,-0.024709297577195987,0.8101440392136563,0.16266238625918839,0.11140898336136933,0.026459051903533398,57.1986194490211,7.562976890684058,0.9509564654981026
v_Elec_Tanh_-17.834875_76.3_6.70745_0.003167,0.0761267289379391,0.45862184813449236,0.07821828904016437,0.4463334584534702,0.0061181007403706975,56.8832541600986,7.542098790131206,0.6815203175402142
v_Elec_Tanh_-17.834875_76.3_6.70745_0.003627,-0.13824845419322054,0.17687725266181345,-0.05297093156182093,0.6063420009810446,0.002805919590527117,61.47807030577385,7.840795259779065,3.164153125530614
v_Elec_Tanh_-17.834875_76.3_7.7839_0.001787,0.2057420517530707,0.04320325430233262,0.19587180236953372,0.054508415879297355,0.038365762963489675,217.59946976953563,14.751253159292455,12.516591488402621
v_Elec_Tanh_-17.834875_76.3_7.7839_0.002247,0.20231641470205444,0.04688284183413936,0.0399759337780523,0.6974472264306302,0.001598075281427223,582.0537218434351,24.12578955896439,22.99607480044333
v_Elec_Tanh_-17.834875_76.3_7.7839_0.002707,0.05648027306761935,0.582666571394715,0.07054042927898108,0.4923397105827129,0.00497595216286293,55.04871880728396,7.419482381358147,1.57392745213237
v_Elec_Tanh_-17.834875_76.3_7.7839_0.003167,-0.1359603127464765,0.18422109400225786,0.04462308932162199,0.6642845134881342,0.0019912201006054547,58.57727997507955,7.653579553064014,2.4167005274833167
